t,x0,x1,x2,x0_dot,x1_dot,x2_dot,theta0,theta1,theta2,theta0_dot,theta1_dot,theta2_dot,tau0,tau1,tau2
0.5673536202411705,0.16270984385681833,-0.014895724611398148,0.18947614506461657,-0.0007105513186574329,-0.007501701682171287,-0.00657020907677751,-3.238006706329013,-0.2426962034643236,-2.0254658082257295,-3.5186744922427273,0.03197562656520333,-0.040611681886793746,30.0,-0.25638461722437955,1.2100096304146786
0.5678326770751051,0.16270950191929973,-0.01489933464376469,0.18947298329300435,0.00013395908731366315,-0.009887976161900774,-0.008835996992813863,-3.2393148992343725,-0.24267686006720976,-2.025489363921709,-1.9196193591919823,0.04859037821905405,-0.057304288104615644,30.0,1.3642167128525875,-0.2730279124219932
0.5683139055375912,0.16270956661649888,-0.01490411016422967,0.1894687158388988,0.0014713535237674254,-0.013303708507331752,-0.011898774346189049,-3.2398561306440645,-0.24264737454043203,-2.02552261196391,-0.3230863623157727,0.07357802227757139,-0.0803840369359897,30.0,2.2183540682466996,-1.0162799843842
0.5687968679139955,0.1627102789773511,-0.014910551200307551,0.18946295500651103,0.0027534974571488285,-0.016025752760083452,-0.014228533679800823,-3.2396268476280827,-0.24260653119948697,-2.0255659455478905,1.2688259533132642,0.09510326598884902,-0.098616745185034,30.0,1.806469003975721,-0.45269960750425753
0.5692810213419162,0.16271187871563028,-0.014919861908068113,0.1894546884544846,0.00252532263330249,-0.01545549304739467,-0.01372728234990915,-3.2389320384670475,-0.24255251414812767,-2.025622133987728,1.123165370579018,0.09085655988789812,-0.09481015266721193,-2.1635316149891377,-0.3455093642540872,1.9584055953147863
0.5698620054554209,0.16271304805708542,-0.014927018517877717,0.18944833208634912,0.00133528709666769,-0.012268920749961228,-0.010948102586597624,-3.2387657472045652,-0.2425158059917914,-2.0256611954846524,-0.4036222295331653,0.06772295795209576,-0.07391117496883243,-30.0,-2.1942426783408884,4.07524899838804
0.5703250518161974,0.1627136819829274,-0.014932843172317939,0.18944313448864328,4.571794312704545e-05,-0.00914251609056589,-0.00816019770858095,-3.239327358115236,-0.242489179184716,-2.025691255613344,-1.9609578350412724,0.0443817201361909,-0.05271978031175481,-30.0,-2.1428498718025124,4.046641839829795
0.5707998005376969,0.162713703978948,-0.014937241860411486,0.18943920841794828,-0.0014499149414188488,-0.007538993320318621,-0.006752869902948417,-3.2406488016572585,-0.24247196037136023,-2.025713543669156,-3.530808390500293,0.027022986666902286,-0.03991193685190384,-30.0,-1.335578084690618,3.0286582014904337
0.571280924995119,0.1627129858257041,-0.014940975977740713,0.189435863673172,-0.0007174437192617109,-0.007467737993963216,-0.006718297919142783,-3.2420344497605162,-0.2424575605611898,-2.0257337034464338,-2.0656359076592348,0.03129592972281378,-0.041510718169813346,26.675836363364972,-0.21153233723427284,1.516557388897341
0.5717762321496119,0.16271263451170745,-0.01494463273967223,0.1894325738930411,0.0007972007357354024,-0.009569938467962096,-0.00852603372678899,-3.242649126270889,-0.24243736559945975,-2.0257578092419775,-0.44636562037402383,0.05126420774752284,-0.056952526278719044,30.0,1.3742730131575127,-0.07256702748503963
0.5722659067919833,0.16271302311802832,-0.014949297736093378,0.18942841776215738,0.0025386432559728962,-0.012993594349435778,-0.011447893534388074,-3.2424755154915412,-0.24240556007249203,-2.0257912275337806,1.1572376837067353,0.07919483031347255,-0.08015143471003164,30.0,2.270183854281174,-0.9851456526106137
0.5727533703672992,0.16271425903056214,-0.014955623534756898,0.18942284447214444,0.003971467558297997,-0.016097853753878823,-0.014031066210885857,-3.241524034526599,-0.24236099958559676,-2.0258351829218815,2.7501465515945784,0.10372434736455216,-0.1004041478595492,30.0,1.953598749169885,-0.6552278060900598
0.5732402101510727,0.16271657919265095,-0.014965028025525805,0.1894146474146562,0.004220703988609897,-0.01652563009991547,-0.01421031720460429,-3.2395341411037912,-0.24229914182148762,-2.025894375141243,4.060744354764136,0.10780497931471372,-0.10220991231462051,20.78233549250498,-0.06885937725656928,1.4837220224511292
0.5738244178916009,0.16271852282210708,-0.014972638059664692,0.18940810357951057,0.0026859799192273,-0.013367555981542968,-0.011673456447919164,-3.238017503206507,-0.2422554556529708,-2.0259367789001588,2.5274933797347643,0.08213564602807066,-0.08198091167580611,-30.0,-2.514178847301348,4.036114469608893
0.5742849167707889,0.16271978894484493,-0.014978939285692683,0.18940260092160455,0.0015543741819072094,-0.009931568877608033,-0.008730432242620928,-3.237194416783083,-0.2422224404236243,-2.025970278219321,0.9660865093027391,0.05805937991779961,-0.06016773559736312,-30.0,-2.3933776748894195,4.169386309071338
0.5747562988272166,0.1627205321574942,-0.014983687992730454,0.18939842652926592,0.0007532539506721415,-0.00774458787153879,-0.006821417312551348,-3.237109461060481,-0.24219845285424743,-2.0259956249944757,-0.6093509810254709,0.04229368165189118,-0.045857841823920206,-30.0,-1.4560644649601646,3.24576904127419
0.5752344415150731,0.16272096435293654,-0.01498813161440394,0.18939451259629533,0.0007625298151644333,-0.00751006214202379,-0.006591536680981844,-3.2374106109850973,-0.24217448262834482,-2.0260215189951443,-0.44054779375820674,0.04126397258067462,-0.04440191346891237,2.6283627048775067,-0.1271941452961572,1.7440372544405118
0.5758082127405009,0.16272131659073227,-0.01499160076102885,0.18939146774702548,0.0015519902140083562,-0.009656417922536268,-0.008465825444429732,-3.2372628610362786,-0.24215184032361017,-2.026045276772928,1.0789659316573705,0.05674465733583229,-0.05845602357394872,30.0,1.4731120428742717,-0.078379902486716
0.5762701458855675,0.16272205129912137,-0.014996172085765418,0.18938746004586962,0.00230345210856105,-0.013156229068714411,-0.011535981990155117,-3.2363850404251484,-0.24211979601385974,-2.0260780822759346,2.6282827493859133,0.07851321939140772,-0.08012308159598319,30.0,2.2152887586744177,-0.9518780139246836
0.5767435434511283,0.16272315544615348,-0.015002478451426817,0.18938193033668674,0.0025153720621235204,-0.016593129269595257,-0.014550287160406985,-3.2347508464730415,-0.24207779628805537,-2.0261212794026386,4.18878889372168,0.09650122644322222,-0.10008261348301327,30.0,1.8834791004837514,-0.726713102808449
0.5772228879219841,0.1627243732853127,-0.015010512158607906,0.18937488568919753,0.0015615137140912302,-0.0176992877334375,-0.015482750168438498,-3.2323429517162174,-0.24203116914264247,-2.026170624629493,5.7565404351044,0.0957772978076903,-0.10371801429295409,30.0,-0.04604471701814265,1.1935782388089466
0.5777070465788933,0.1627251389028939,-0.01501919020334163,0.18936729442334624,-0.0010198363815386224,-0.01563299233317448,-0.013619282818002669,-3.2291329616813242,-0.24199060228733724,-2.0262169681650217,7.335935399893372,0.06924471287424123,-0.08527307303483408,30.0,-2.6313204921585354,3.7366420044098403
0.5781973513224751,0.16272463345307003,-0.015026938204260246,0.18936054445420816,-0.005240842242878057,-0.012936993014575201,-0.01134347257791904,-3.2251031895356497,-0.24196616553360029,-2.0262529982229784,8.924267166214536,0.028790811446522076,-0.06005980663594801,30.0,-3.7517204260524597,4.4788146674599565
0.5786929698677598,0.16272238643378126,-0.015032484960200486,0.18935568092264146,-0.006716774931284072,-0.010299734780813061,-0.009506783742074974,-3.2215877913736826,-0.24195891204136194,-2.0262753932914834,7.475255994401847,0.005464034783370316,-0.04445779930906803,-30.0,-3.81854538639789,3.891047533197259
0.5791217214280328,0.16271937641356582,-0.015037100629211443,0.18935142060254137,-0.006782241507096778,-0.009061022285442562,-0.008701936037035958,-3.218575915518186,-0.24195812628624003,-2.026294096472727,5.9678727599652746,-0.0015818536449792881,-0.03905807602618556,-30.0,-2.0650058129616506,2.5172835029035845
0.5795698561721968,0.16271624751922234,-0.015041280807895071,0.18934740608338643,-0.005510973545580448,-0.009708351281580556,-0.00937384495097308,-3.2161793156298986,-0.24195637081876137,-2.0263138335110047,4.423281547077969,0.00949826575396407,-0.04654132355463435,-30.0,-0.20343473393106748,0.9197282853585721
0.580031192492972,0.1627136550559152,-0.015045847794882402,0.18934299645432887,-0.0031579995822011084,-0.012067507734930183,-0.011388436328036659,-3.214467562842131,-0.24194567892834598,-2.0263401585173244,2.855658123732377,0.03617694694006295,-0.0654033500125992,-30.0,1.3416800061781857,-0.4315775568282392
0.5805016108837854,0.1627121504908123,-0.015051597115154372,0.18933757066391008,-0.000142428743030745,-0.015183368455547623,-0.013919328497267491,-3.213483702743019,-0.24192014909072027,-2.0263770012117703,1.27586120218399,0.07111271462695812,-0.08926899493959721,-30.0,2.0957619030604318,-1.000895017156286
0.5809780406817401,0.1627120809394313,-0.01505901151917076,0.18933077352100877,0.0028464028181775227,-0.017329319817862433,-0.015472628165628175,-3.2132295939973567,-0.24187801307034912,-2.026424870353459,-0.2337728734432145,0.1014766137732439,-0.1067855553881593,-28.115383269514634,1.5577979900603205,-0.21758336207927065
0.5814663647343439,0.1627137488997827,-0.015069166307589551,0.18932170673322044,0.0018811944504708252,-0.016102502783701116,-0.014470782326232579,-3.2132381637227065,-0.24182216967657122,-2.026484842531932,0.20405499312554026,0.08912619918477378,-0.09790389010230463,6.802272959844861,-0.6864887623851179,2.3937586083219786
0.5820523535974684,0.16271462605560677,-0.015076674518181649,0.1893149593547168,-0.0013548517927006853,-0.01309606911878097,-0.012134550208415609,-3.2127895002340785,-0.2417890235703918,-2.0265250891703364,1.7191051229212544,0.053006311143781855,-0.07472426215328298,29.69412386698343,-2.2362074327265673,4.169956813365369
0.5825186295977245,0.16271395008043527,-0.015083208529957896,0.18930890507283707,-0.004596121551251756,-0.010269578678838437,-0.00989548677136286,-3.2115946158712894,-0.24177131737477886,-2.0265567477166515,3.06945205799512,0.01784653986255165,-0.05217025312016413,24.89071977327904,-2.1117275925276724,3.952620551485464
0.5830175588349624,0.1627111983131315,-0.015089357081626282,0.18930298049563674,-0.006195554204426831,-0.008642880421712535,-0.008563407535494942,-3.2096400504322977,-0.24176613191004065,-2.0265842156501015,3.459326588557177,-0.0005864314419442296,-0.03958094426747974,6.248470038795127,-1.2031021086582867,2.7458855495794197
0.5836162739196479,0.1627073680902389,-0.015094700293445111,0.18929768641564018,-0.0039015692121617974,-0.009748865374093214,-0.009373033247808924,-3.207859471022065,-0.241760200885547,-2.0266120691501035,2.3023348982356344,0.01993066042759413,-0.05054445682665523,-16.774090938310906,0.4625708021544591,0.7721005269493642
0.5842344951095889,0.1627055124847826,-0.015099336901639691,0.1892932285550485,-7.866268233666608e-05,-0.012493186577679165,-0.011405506971922236,-3.207125065506008,-0.24174151143786782,-2.026641503001316,0.7872918291436863,0.0587355134999899,-0.07323600219699533,-28.871704896299097,1.9884779397948253,-0.806845870250317
0.5847101000150482,0.16270547384458897,-0.015105473727055991,0.1892876260128439,0.0038467119112527972,-0.015571040828272141,-0.013655853158544564,-3.2071023503913207,-0.24170252208659768,-2.026683462221682,-0.6934764595775926,0.09999012308348434,-0.09759761472418027,-27.458993223087276,2.203509063306379,-0.9342814271995743
0.5852013137961075,0.16270774131407206,-0.015114652178864332,0.18927957648092758,0.00586772285877604,-0.017099384285897218,-0.014716169772947683,-3.207748650335669,-0.24163735125621794,-2.0267445055314894,-1.4985274296025808,0.12107061929770381,-0.10951095875085227,-12.553909669042328,0.8942201383517381,0.5714651675962588
0.5857907703333787,0.16271135227784964,-0.015125175044166824,0.1892705202324861,0.002723759049749171,-0.013857674425111582,-0.012239178239387699,-3.208313932034391,-0.2415742076131065,-2.026804550289964,-0.33990946580069403,0.0842254494019207,-0.08564479090787644,17.053235228907955,-1.800724841753411,3.619185961719233
0.5864061647315951,0.16271275324094023,-0.015132302726915674,0.18926422502183815,-0.0007812482469647304,-0.010544889083459092,-0.00968873764783286,-3.2081460881563273,-0.24154104975055438,-2.0268421111789388,0.9913024210745593,0.044708992687027126,-0.06041094587385001,23.605749746569952,-2.2062867761778224,4.138694821775234
0.5869205138590312,0.16271227103971525,-0.015138811232314458,0.189258244949332,-0.0031994357771219202,-0.008244591509693599,-0.007862393828732562,-3.207272454502191,-0.2415218423882733,-2.0268738964906636,1.8386095257494492,0.017481791422543864,-0.042581548366758135,12.642776267311437,-1.3259203297691937,3.1057755148174446
0.5875377328119545,0.16270990133683488,-0.01514491769408113,0.18925242156714828,-0.001583121674074816,-0.009059138424923674,-0.008405150429378384,-3.2061626771237055,-0.24150343567285099,-2.026908230858355,1.1590330883221913,0.03227055548045964,-0.050135611672135774,-8.214455618830153,0.3599215172291139,1.1089184361172197
0.5882783955554625,0.16270907200326015,-0.015149663411215203,0.18924801844794023,0.0024768094465932996,-0.012198181219021838,-0.01071396970121066,-3.205938999897396,-0.241475403284062,-2.0269410621116113,-0.3036715930436067,0.07475363263284567,-0.07520524816084917,-25.395588525867375,2.105459932793576,-0.8435061381166811
0.5888022552109256,0.16271038320993753,-0.015156121048353259,0.1892423465426458,0.006433971051036849,-0.015507060210497157,-0.013119593861965258,-3.206481664738874,-0.24142448406071612,-2.026987613901455,-1.7450774965871614,0.11751863237620817,-0.10064883479543488,-24.90661225873078,2.1546484748502284,-0.8679158061020236
0.5893316486526285,0.16271447053243177,-0.015165972251523895,0.1892340120303078,0.007581764057753063,-0.016349320633805627,-0.013668645421780277,-3.2077590490756402,-0.24134601024813138,-2.027053596813981,-2.275847571183001,0.1294672234493269,-0.10707336073632727,-7.816827723183424,0.3771972050079475,1.0987122896834751
0.5899669207826722,0.16271868150393926,-0.015175052793048422,0.1892264203569217,0.0042173556974351885,-0.012896730724839465,-0.011065941070702879,-3.2086890336206735,-0.24128509813021193,-2.0271060549259956,-1.074202740799989,0.08999785901373074,-0.0818438756562943,19.533278447189897,-2.175555524337969,3.976949245164308
0.5905223286633979,0.16272103028393156,-0.01518223539401117,0.18922025738115023,0.000600842023946992,-0.009391689756245427,-0.0083931262412341,-3.2089008956668184,-0.24124649766904824,-2.0271443093969643,0.31197450810437855,0.0486724092169509,-0.05554152547854163,22.630886302162274,-2.1509267645515284,4.051053491431858
0.5910792605801755,0.16272143183765164,-0.015188512032144441,0.18921464810128788,-0.0013064080501917952,-0.007474141217594372,-0.006871705668366446,-3.208455780621691,-0.24122132390435488,-2.0271765555669816,1.0192051829800666,0.026650287412125013,-0.04095895468810101,9.703645702891073,-0.9840548016002058,2.736832337064177
0.5917475788803085,0.1627205187454556,-0.015193735958938904,0.18920984523680892,0.0012657626501011417,-0.009273782449639976,-0.008162293244995508,-3.2080978574777266,-0.2411935922218526,-2.0272103457331685,0.0062898420127939225,0.05271271067494593,-0.05573046612061143,-13.153786191225937,0.916043978888984,0.5284201936528814
0.5924465122617336,0.16272115272691076,-0.015198380910416956,0.18920575699597747,0.005201832366269528,-0.01255528492711027,-0.01056322480070561,-3.2084763880909386,-0.24115652263640083,-2.027244611903303,-1.5163946179208618,0.09523173737810867,-0.08108455110368656,-27.770546496669493,2.271364682754588,-1.0028633474900797
0.5929473814058263,0.16272383645106753,-0.01520485842047138,0.189200307227593,0.008579670640286398,-0.015599409752890795,-0.01275504121221646,-3.209627710994683,-0.24109760806091604,-2.0272922841479764,-2.9454613199796595,0.13298573576155448,-0.10369821304743962,-25.458859660956385,1.9121851591666323,-0.648570931308615
0.5934633004066318,0.1627291481491923,-0.01521451605874282,0.1891924105458521,0.008580044481841407,-0.015461340018757888,-0.012588081103433386,-3.2115305155998235,-0.24101543116263394,-2.0273561535935674,-3.201234143234021,0.13244115976643525,-0.10262594685356766,-4.079425935747732,-0.3035427490832218,1.7348360111269725
0.5940824032075984,0.16273365280861313,-0.01522263350744857,0.18918580160364287,0.00526607811716948,-0.011963823138791508,-0.009984097880369656,-3.2128706431922884,-0.24095631047279836,-2.0274034354277997,-1.905100343962174,0.09295159415289225,-0.07751366760283895,22.22425189795836,-2.422329401549784,4.129670119178071
0.5946074190662434,0.16273643135870908,-0.015228946000577342,0.18918053367644805,0.002003083856583208,-0.00868068162859545,-0.007509196267624028,-3.2134907707544964,-0.24091732106638167,-2.0274379612897944,-0.446910536399169,0.05494190561969207,-0.053372402446349526,25.054026675743938,-2.152801299243635,3.9899722254753565
0.5951350508320712,0.16273769962751589,-0.015234442244628884,0.1891757791678641,0.00031132197589095966,-0.0069352483520907105,-0.006141787294066396,-3.213528082628149,-0.24088881305560236,-2.0274676215499587,0.32815379096598796,0.035124838894393634,-0.04032143819141635,11.143673761180313,-0.9318677354770288,2.674384500975111
0.5957682089510646,0.16273790541485209,-0.015239026521984087,0.18917171937721447,0.0025416574203723247,-0.008611575484959366,-0.007337878080518577,-3.213667696723673,-0.24085789780299538,-2.0274986740167478,-0.749278292412759,0.05838178172121137,-0.05362730030154145,-14.87182123816797,0.8992331219336683,0.5703233761993087
0.5964292202259992,0.162739126080267,-0.015243162347795332,0.18916819526183998,0.00574074504674218,-0.011819867948181044,-0.009743323423476875,-3.2144057428314956,-0.24082088284792397,-2.0275300836525716,-2.322849451314939,0.09563796643044001,-0.07715734990047797,-30.0,2.214355711624279,-0.9542881524879521
0.5969094837757374,0.16274190985683237,-0.015248893985611018,0.18916347057276314,0.008469792345659245,-0.015036908538727765,-0.012143373455606702,-3.2159156255247487,-0.24076614381027386,-2.027572918313835,-3.903164557254736,0.12989624149948747,-0.09948171919608459,-30.0,1.9663898614065558,-0.7947095397926478
0.5973943993298546,0.16274683841769064,-0.01525764394261454,0.18915640435996145,0.009291970279666521,-0.016146223548066253,-0.012843842973268675,-3.2185104971066507,-0.24068718207282375,-2.027632736285502,-5.014316818442685,0.14123114166386058,-0.10608243490501938,-17.851734533501048,0.10708711505177115,1.0866065697609757
0.5979762979947953,0.16275233052862764,-0.015267187327738567,0.1891488128795387,0.006185887749021188,-0.012476008701842452,-0.010163884585789585,-3.221102417545255,-0.2406153757582971,-2.0276880100874832,-3.757472456025921,0.10206357570355984,-0.08099045442828244,18.919616045837547,-2.5969707269907456,3.934479555518241
0.5985673578854017,0.1627551964984633,-0.015272967559462676,0.18914410387287423,0.0036399369193331793,-0.00928624552187297,-0.007759374922706694,-3.222485936320658,-0.24057575237071127,-2.027720455536644,-2.2161885011630305,0.06919062508128956,-0.059095877955362114,30.0,-2.535780419474289,4.151573784156557
0.5990306656517113,0.1627570060399864,-0.015277584080912954,0.18914024641286123,0.0018310773965688957,-0.007272609486056937,-0.006246190659844963,-3.2232505091628783,-0.24054687309444264,-2.0277462777742774,-0.8609564776557301,0.04709739823639754,-0.044802011599059326,24.679480565693687,-1.4298809345936554,3.1219053316465564
0.5995278010590622,0.16275809839207533,-0.015281922646928181,0.18913652016981555,0.0022018529462673273,-0.00743203654427171,-0.006306499543332043,-3.2238867673428393,-0.24051776084184617,-2.02777340102373,-1.2716781812319895,0.05047594673788745,-0.046126628833579715,-6.38036673965591,0.07936115145069499,1.49586516438876
0.6001243635478835,0.1627591281351522,-0.015285398395929259,0.1891335708019865,0.0037947565766548565,-0.009952378446500005,-0.008298758775892905,-3.224839496651189,-0.24048873910899837,-2.0277989132131777,-2.80136982325579,0.07349272937336271,-0.06295824264041662,-30.0,1.646825443703614,-0.3312066649036285
0.6005920346876005,0.16276093916384665,-0.015290148119022346,0.18912961026065322,0.005007187127404552,-0.013657231952347432,-0.011364620187188661,-3.2265473601390404,-0.2404473780947778,-2.027834405148951,-4.354446282374939,0.0995863894467538,-0.08574687056202854,-30.0,2.0913115813010714,-1.0088997454117012
0.6010692797118548,0.16276335740185968,-0.015296743925533984,0.18912412167877263,0.005286347078342102,-0.016919099311602813,-0.014077249624664495,-3.229028157874185,-0.24039490961303825,-2.0278802178000723,-5.917616421644713,0.1173346145596285,-0.10392838315129449,-30.0,1.3373756410061692,-0.44010355077928853
0.6015522331049473,0.16276594515025827,-0.015305026085501954,0.18911723064804142,0.0039647444964817065,-0.017251015392594275,-0.014222668055964564,-3.2323108907693547,-0.24033902499469037,-2.027930533830752,-7.493178896240962,0.11053146280205277,-0.1015937327103682,-30.0,-1.1404468075395913,1.9747520916106711
0.6020417485227267,0.16276827411452857,-0.015315159651110383,0.189108875989687,0.000920270148475265,-0.013455870874324979,-0.011442834565831209,-3.236452658779382,-0.24028579415793191,-2.0279826867282926,-6.609453646335353,0.07107553183007206,-0.07601696184038628,12.999875082448225,-3.5521688323684373,4.169674475363625
0.602629167024062,0.1627687120552972,-0.01532156306910994,0.18910343054111597,-0.0021143999654129548,-0.010955920420137768,-0.009196645260459421,-3.2399620234091815,-0.2402594378117238,-2.0280136369297956,-8.138128378837255,0.03923249112499233,-0.05400714261284924,-30.0,-3.3647577672043383,4.281351367460765
0.6031050498605847,0.1627677152282425,-0.015326728202510678,0.18909909481232387,-0.0036417302573558473,-0.008749396133804894,-0.007808156913306059,-3.2434236655384514,-0.2402462193021009,-2.028036058447175,-6.548502820311089,0.017363474466732233,-0.04116988495201375,30.0,-3.097829426886125,3.3448212114956295
0.603576496640286,0.16276599315764914,-0.015330865542930425,0.18909540255714338,-0.0036676850293091996,-0.008539505113321648,-0.007956044946397182,-3.246144862443783,-0.2402385617139916,-2.028055712215004,-4.9621498530985955,0.015418532708133623,-0.04199931807336494,30.0,-1.1016047030944627,1.6830642576650294
0.6040493681798157,0.16276424621459318,-0.015334932966670458,0.18909161303940644,-0.002497555146678562,-0.01032772572165719,-0.009695743610909913,-3.248129361387949,-0.24022750967756656,-2.028079063504878,-3.3721086602951114,0.03126550243376339,-0.05608172390525927,30.0,0.7242623768770866,0.08547845049900138
0.6045256749079054,0.1627630484974664,-0.015339885687732096,0.18908696338904932,-0.0005245881899444229,-0.013409575531514274,-0.012429735037160196,-3.2493641869083483,-0.24020592868925544,-2.028111350267852,-1.779161744865287,0.05890199785952405,-0.07858687423736993,30.0,1.9152996647344431,-0.9165936564482153
0.6050052307360829,0.1627627956947746,-0.015346347855305226,0.18908097341341504,0.0017509072021919137,-0.016303448124860034,-0.014845726160175156,-3.249837557562104,-0.24017054666549123,-2.0281543378963045,-0.18681532214551377,0.08799318754120296,-0.0998229520792869,30.0,1.9798064835362545,-0.7622946935961221
0.6054871376807094,0.16276380822398276,-0.015355775949152498,0.1890723883031735,0.002909814735246727,-0.016936361342708928,-0.0152382347422535,-3.249689416504754,-0.2401164664509661,-2.0282136368676826,0.6982231855171359,0.09902151670881348,-0.10525853797240041,13.970826821839593,0.4134961879234764,1.1257224702615392
0.6060654260142612,0.1627651549234927,-0.015363614313995392,0.18906533585306012,0.0007132273333327584,-0.014224975821256437,-0.013043993416135394,-3.249719217720665,-0.24007709541437106,-2.028257809048502,-0.8257162393585653,0.07112582440933134,-0.08563067296033626,-30.0,-1.9682495551832973,3.85285656546579
0.6065282388159181,0.16276549331699106,-0.015370363409420188,0.1890591470793573,-0.001743046750148095,-0.011112567712105446,-0.010427415315944875,-3.2504800462923296,-0.24005076838446024,-2.028292987558873,-2.380110710526133,0.03976079695443942,-0.06265225543462938,-30.0,-2.27216075108954,4.197246876281743
0.6070026927277983,0.16276461462359426,-0.015375965404816632,0.1890538904785329,-0.004275939909665341,-0.009045433720765918,-0.008733125578173363,-3.2520225635822864,-0.24003746417192404,-2.028320232227943,-3.738356203897868,0.012847026819757364,-0.045419423536877376,-24.847812425385477,-1.7114341962717587,3.412088352618453
0.607506806227178,0.16276202795275707,-0.015381437315112292,0.18904860749473804,-0.004122270556445315,-0.00853982535994257,-0.008311413170820675,-3.2541171551491774,-0.240030164982741,-2.0283469979711395,-3.187272660693917,0.0113896400524907,-0.04308368541824267,7.964016816799755,-0.5987359228182411,1.8965180333859721
0.6081117424264337,0.1627601094476353,-0.015385411750673381,0.1890447393622322,-0.0015764011268331328,-0.010324960113497511,-0.009715533705743504,-3.255240786370235,-0.24001890963127895,-2.0283706300271827,-1.6427205486833996,0.037121231035813954,-0.05848657912115117,30.0,1.1961217386584295,-0.06170286909934908
0.6085771425246292,0.16275936112421233,-0.015390313047280306,0.1890401273625864,0.0014473210884983559,-0.013373680673331053,-0.012148631285901141,-3.2556481264174444,-0.23999296656206934,-2.0284039064142445,-0.0748291652060844,0.07221975705811229,-0.08171371703950499,30.0,2.1767360368882223,-0.9784970778361208
0.6090518462090064,0.16276005647286979,-0.01539673827729699,0.18903429069336225,0.00445611327186473,-0.016251637871049118,-0.01433423849883565,-3.2553045689500473,-0.23994998408311233,-2.0284483588964655,1.5036277549361239,0.1066419240855245,-0.10332566771437895,30.0,2.0545548050714975,-0.761527630608839
0.6095322846293357,0.16276262553849516,-0.015406107770768826,0.18902602663068105,0.005390984244728794,-0.01687334110783167,-0.014712260108524817,-3.254254717569072,-0.23988573256631854,-2.0285093102428107,2.1376995956983222,0.11618039505490385,-0.10810947211849362,10.205126422130286,0.30398589893560907,1.1885400880390598
0.6101088107337309,0.16276518696211753,-0.015414124817849607,0.18901903638013132,0.002705370045777127,-0.014027759422904176,-0.012551005153840923,-3.253585733555003,-0.23983819567146789,-2.0285557659411007,0.6795634533863515,0.08402482949144238,-0.0874540129492933,-27.812019560017347,-2.1022964762497587,3.8932704637551696
0.610583941712803,0.1627664859241453,-0.015420860135575774,0.1890130101142862,-0.00010373610838056678,-0.01083378317945299,-0.009999187861683665,-3.253639297365033,-0.23980612280523625,-2.0285921235013467,-0.9012917416956647,0.04958288692353404,-0.06399502970172108,-30.0,-2.2555288147938954,4.186457313952462
0.61106408380272,0.1627664321643096,-0.015426474597239932,0.18900782817036207,-0.002494613268212942,-0.008675766200225317,-0.008275487917844743,-3.254438506858114,-0.23978728925958603,-2.0286208656611864,-2.1818344747071805,0.023023036079831097,-0.046921321301391164,-22.662609423857575,-1.515296473252614,3.3242094931366095
0.6115823202831034,0.16276488080478957,-0.015431869915488212,0.18900268177868368,-0.002251918365758699,-0.008452983092556446,-0.008041928425465448,-3.2557029156528947,-0.2397727856629421,-2.0286497664757213,-1.884891988258619,0.02365316494538235,-0.04602851547751104,4.152232681980631,-0.21624723907691143,1.7156191479665182
0.6122042040595636,0.16276382182417146,-0.01543584499087119,0.18899890000467967,0.0006410246711840519,-0.01049448764224515,-0.009560832596733938,-3.2562235797520556,-0.23975472292804806,-2.0286754127501774,-0.3308295653248432,0.05322344312717436,-0.06304941233192729,30.0,1.5156618286662038,-0.2447940944764182
0.6126744611675516,0.16276412821988098,-0.015440861125400303,0.1889943301367499,0.003744153989171646,-0.013703236184860164,-0.012058296130330635,-3.2560057188923333,-0.23972051911116554,-2.028711250068886,1.241050479731719,0.0898442985472048,-0.08689589574051533,30.0,2.2919266433531247,-1.0402723206338509
0.613152439197553,0.1627659366641008,-0.015447479853781377,0.18898850592225425,0.0065403073017499015,-0.01651079455058,-0.014137770438301717,-3.255024420512503,-0.2396691546033292,-2.0287581533413714,2.820868092435499,0.12268224951373541,-0.1072980775374783,30.0,1.882339291245117,-0.6093167522322076
0.6136354439631271,0.16276972746361487,-0.01545704960472299,0.1889803115896587,0.006706833428537428,-0.016521441407889713,-0.014064043052321557,-3.253269960955164,-0.239597634309726,-2.028820331432356,3.232681503031137,0.12403439720356084,-0.10724706769423392,6.782296651027223,-0.2395359466240124,1.6520759033144474
0.614215049681816,0.16277285172669564,-0.015464745834244991,0.18897376009692476,0.0039633518370294305,-0.013485724641263274,-0.011796470208740369,-3.252116365733868,-0.23954772707131455,-2.0288652802511726,1.7214339857797754,0.09041078560594369,-0.08575794078893104,-29.29944295580716,-2.3959744141009818,4.0675674994258895
0.6146808824945829,0.16277473456328492,-0.015471152385273409,0.18896815604594805,0.0014246777860307304,-0.010297133550622579,-0.00926834383780806,-3.251671737006628,-0.23951256082499273,-2.0289006421425593,0.15180705305304265,0.057717899249152986,-0.06312668289980501,-30.0,-2.280588370487174,4.147980590481769
0.6151559441763864,0.1627754565399164,-0.015476370610662864,0.1889634591750281,-0.000641152488960335,-0.008309384681400628,-0.007705119436752,-3.251935424198743,-0.2394892982481594,-2.0289287734528862,-1.1912302069790375,0.034071863422169,-0.04789624278266747,-24.19492813299259,-1.3604258845915382,3.1707954556335247
